route,flights,delayed,severity,cancelled,cascade,distance,z_delayed,z_severity,z_cancelled,z_cascade,score,origin,dest,origin_lat,origin_lon,dest_lat,dest_lon
RSW-ORD,3157,0.23523685918234913,19.30986372485399,0.016788089958821667,28.55034482758621,1120.0,0.1534222157310445,0.2599473636258095,-0.14725318267777687,-0.007061952513518908,0.06476361104138956,RSW,ORD,26.534685,-81.752816,41.9786,-87.9048
RSW-PHL,1415,0.2801755669348939,29.548646671543526,0.03180212014134275,53.237597911227155,993.0,0.9472685836027741,1.9331442281412847,0.9743434426231918,2.380997089640905,1.558938336002039,RSW,PHL,26.534685,-81.752816,39.871899,-75.241096
RSW-STL,1017,0.19246031746031747,12.63888888888889,0.007866273352999017,39.628865979381445,979.0,-0.6022292921658499,-0.830207026492145,-0.8137417453752412,1.0645907955913272,-0.2953968171104772,RSW,STL,26.534685,-81.752816,38.748697,-90.370003
SAF-DEN,1530,0.2392312789927104,20.22001325381047,0.011111111111111112,23.1191135734072,303.0,0.22398400570665003,0.4086817733715108,-0.571341867733822,-0.5324383831204766,-0.11777861794403446,SAF,DEN,35.6171,-106.088997,39.860027,-104.673792
SAF-DFW,1759,0.23678025851938894,21.151586368977675,0.028425241614553724,12.997518610421837,551.0,0.18068650567528102,0.5609171731724851,0.7220796924072653,-1.5115252945111493,-0.01196048081402945,SAF,DFW,35.6171,-106.088997,32.896801,-97.038002
SAN-ATL,2523,0.1737731295253419,11.954947707160096,0.0075307173999207295,17.84259259259259,1892.0,-0.9323401700665767,-0.9419750214520956,-0.8388088605999331,-1.0428493063876627,-0.938993339626567,SAN,ATL,32.733601,-117.190002,33.6367,-84.428101
SAN-AUS,2395,0.25558835934204976,14.636862083509067,0.008768267223382045,28.282178217821784,1164.0,0.512933320756186,-0.503703134180869,-0.7463598852906967,-0.033002371849852115,-0.19253301764130795,SAN,AUS,32.733601,-117.190002,30.197535,-97.662015
SAN-BOI,1028,0.1898238747553816,10.597847358121331,0.005836575875486381,26.469072164948454,749.0,-0.6488022928168699,-1.1637490409490803,-0.9653667130544924,-0.20838860414064617,-0.7465766627402721,SAN,BOI,32.733601,-117.190002,43.5644,-116.223
SAN-BOS,1761,0.2255072463768116,20.085217391304347,0.014764338444065871,24.2853470437018,2588.0,-0.018452281172726542,0.3866537632389366,-0.2984339677037921,-0.41962573545309967,-0.08746455527267043,SAN,BOS,32.733601,-117.190002,42.36197,-71.0079
SAN-BWI,1082,0.16447368421052633,9.081766917293233,0.012939001848428836,24.794285714285714,2295.0,-1.096615719044063,-1.4115031981721313,-0.4347925163956854,-0.37039483924637123,-0.8283265682145626,SAN,BWI,32.733601,-117.190002,39.1754,-76.668297
SAN-CLT,1507,0.1706001348617667,18.838840188806472,0.0112806901128069,36.44664031620553,2077.0,-0.9883914099648338,0.18297384951468973,-0.5586737677159248,0.7567662375744284,-0.15183127264791008,SAN,CLT,32.733601,-117.190002,35.2140007019043,-80.94309997558594
SAN-DAL,1581,0.26727509778357234,14.992829204693612,0.0196078431372549,27.473170731707317,1182.0,0.7193806203793988,-0.44553185795226663,0.06339150170511698,-0.111259666650564,0.05649514937042128,SAN,DAL,32.733601,-117.190002,32.844776,-96.847653
SAN-DEN,5757,0.23449612403100775,16.051797040169134,0.009727288518325517,26.023290758827947,853.0,0.1403370617767907,-0.27247792457307796,-0.674717892106709,-0.25151014196843374,-0.2645922242178575,SAN,DEN,32.733601,-117.190002,39.860027,-104.673792
SAN-DFW,3464,0.24063530116871443,22.704225352112676,0.0308891454965358,40.84557907845579,1171.0,0.24878618539925676,0.8146456379551025,0.9061412831661707,1.1822864625862761,0.7879648922767015,SAN,DFW,32.733601,-117.190002,32.896801,-97.038002
SAN-DTW,1326,0.14950419527078565,9.20366132723112,0.010558069381598794,16.637755102040817,1956.0,-1.3610531053869364,-1.3915835118605877,-0.6126558740286642,-1.1593962164019407,-1.1311721769195322,SAN,DTW,32.733601,-117.190002,42.21377,-83.353786
SAN-EWR,1553,0.21042084168336672,20.879091516366067,0.023824855119124275,13.850793650793651,2425.0,-0.28495499495972987,0.5163867308962607,0.37841593886288455,-1.4289858897138266,-0.20478455372860277,SAN,EWR,32.733601,-117.190002,40.6894,-74.170545
SAN-FAT,1610,0.2158227848101266,11.455696202531646,0.018012422360248446,26.076246334310852,314.0,-0.18952917732737617,-1.0235614811415301,-0.05579159155312631,-0.24638761819326974,-0.37881746705382563,SAN,FAT,32.733601,-117.190002,36.775767,-119.718018
SAN-HNL,1698,0.28347406513872137,20.258142340168877,0.011189634864546525,17.16595744680851,2614.0,1.0055368549771675,0.41491273539833573,-0.565475889326395,-1.1083018973525074,-0.0633320490758498,SAN,HNL,32.733601,-117.190002,21.318387,-157.92567
SAN-IAD,1413,0.14162473040977713,11.928109273903667,0.007077140835102618,20.67005076142132,2253.0,-1.500244570240091,-0.946360892566561,-0.872692497320462,-0.7693422854360628,-1.0221600613907942,SAN,IAD,32.733601,-117.190002,38.9445,-77.455803
SAN-IAH,1687,0.16486810551558753,12.953836930455635,0.007705986959098993,34.123636363636365,1303.0,-1.0896482307451514,-0.7787389879197332,-0.8257156575290359,0.5320563204727438,-0.5405116389302942,SAN,IAH,32.733601,-117.190002,29.9844,-95.3414
SAN-JFK,2425,0.17272338606241983,15.740059854638735,0.028041237113402062,17.668316831683168,2446.0,-0.9508839840059214,-0.32342125290596235,0.6933933139095391,-1.0597074317229547,-0.41015483868132485,SAN,JFK,32.733601,-117.190002,40.639447,-73.779317
SAN-LAS,6591,0.24139520590043023,16.25,0.012137763617053559,29.378739656269893,258.0,0.26220997173781635,-0.2400880816929809,-0.4946476042999864,0.0730707278786521,-0.09986374659412471,SAN,LAS,32.733601,-117.190002,36.083361,-115.151817
SAN-LAX,2438,0.11387163561076605,9.12670807453416,0.009433962264150943,10.694545454545455,109.0,-1.9905055191020913,-1.4041590241843889,-0.6966303122094327,-1.7342975831127454,-1.4563981096521645,SAN,LAX,32.733601,-117.190002,33.942501,-118.407997
SAN-MDW,1032,0.22102161100196463,13.18958742632613,0.006782945736434108,28.657777777777778,1728.0,-0.09769143886117983,-0.7402132185434014,-0.8946698229176108,0.003330302439313819,-0.4323110444707195,SAN,MDW,32.733601,-117.190002,41.785999,-87.752403
SAN-MSP,1319,0.13837920489296637,11.375382262996942,0.006065200909780136,23.81767955801105,1532.0,-1.5575770742707469,-1.0366861886879288,-0.9482876833865145,-0.46486436788181174,-1.0018538285567506,SAN,MSP,32.733601,-117.190002,44.880081,-93.221741
SAN-OAK,3181,0.23885350318471338,12.914012738853502,0.012574662055957246,37.117333333333335,446.0,0.21731056163034002,-0.7852469598991662,-0.4620098775393123,0.8216440317395161,-0.052075561017155575,SAN,OAK,32.733601,-117.190002,37.720085,-122.221184
SAN-ORD,3584,0.20922288642186165,18.400797039567323,0.013392857142857142,35.42312925170068,1723.0,-0.3061169838281075,0.11138990954393323,-0.40088805767157953,0.6577594811704294,0.0155360873036689,SAN,ORD,32.733601,-117.190002,41.9786,-87.9048
SAN-PDX,1764,0.15102974828375287,8.914759725400458,0.009070294784580499,30.196969696969695,933.0,-1.3341040723838407,-1.4387951049623688,-0.7237974494043993,0.1522201431917051,-0.836119120889726,SAN,PDX,32.733601,-117.190002,45.588699,-122.598
SAN-PHL,1049,0.13274336283185842,19.58407079646018,0.01811248808388942,34.51111111111111,2370.0,-1.6571347378943948,0.3047576125419453,-0.04831635828267011,0.5695377110178399,-0.2077889431543199,SAN,PHL,32.733601,-117.190002,39.871899,-75.241096
SAN-PHX,5715,0.23458110516934047,17.662745098039217,0.017147856517935257,40.47720364741642,304.0,0.1418382613300692,-0.009220733424493258,-0.1203774568604875,1.146652596152426,0.28972316679937865,SAN,PHX,32.733601,-117.190002,33.435302,-112.005905
SAN-RNO,1107,0.21428571428571427,12.114468864468865,0.011743450767841012,37.32905982905983,488.0,-0.21668166821978102,-0.9159064641223194,-0.5241040497455582,0.8421248592690225,-0.20364183070465902,SAN,RNO,32.733601,-117.190002,39.4991,-119.767998
SAN-SEA,4519,0.20269966254218222,14.47199100112486,0.015711440584200043,33.72697003329634,1050.0,-0.42135032814705725,-0.5306459631802593,-0.2276823739427463,0.4936858053863806,-0.17149821497092055,SAN,SEA,32.733601,-117.190002,47.447943,-122.310276
SAN-SFO,6608,0.2734781278678495,17.6353624961762,0.010290556900726392,25.140939597315437,447.0,0.8289577121221765,-0.013695531241580499,-0.6326399217576794,-0.3368621518687044,-0.03855997318644694,SAN,SFO,32.733601,-117.190002,37.619806,-122.374821
SAN-SJC,5051,0.21422861710631494,12.103117505995204,0.008909126905563254,33.75186567164179,417.0,-0.21769029509733773,-0.9177614753580309,-0.735837211348071,0.4960940220502447,-0.34379873993829874,SAN,SJC,32.733601,-117.190002,37.362452,-121.929188
SAN-SLC,2850,0.15830388692579506,11.589399293286219,0.005263157894736842,36.564732142857146,626.0,-1.2056057503542406,-1.001712049095614,-1.0082028912343064,0.7681895520065551,-0.6118327846694015,SAN,SLC,32.733601,-117.190002,40.78886,-111.979866
SAN-SMF,5132,0.22801495180011805,12.343497934290774,0.008963367108339828,34.07937877480587,480.0,0.02584656366602669,-0.8784790937498655,-0.731785292732597,0.5277751744565167,-0.2641606620899798,SAN,SMF,32.733601,-117.190002,38.6954,-121.591003
